id,name,symbol,rank,is_new,is_active,type
elite-ethereum-lite,Ethereum Lite,ELITE,0,False,False,token
mcr-macro,Macro,MCR,0,False,False,token
plx-plexcoin,PlexCoin,PLX,0,False,False,token
fetish-fetish-coin,Fetish Coin,FETISH,0,False,False,token
snd-sand-coin,Sand Coin,SND,0,False,False,token
cor-corion,CORION,COR,0,False,False,token
brick-rfortnitebr-bricks,r/FortNiteBR Bricks,BRICK,0,False,False,token
fpt-fuupay,FUUPAY,FPT,0,False,False,token
rpt-rug-proof,Rug Proof,RPT,0,False,False,token
nox-nitro,Nitro,NOX,0,False,False,token
gcs-gamechain-system,GameChain System,GCS,0,False,False,token
rvp-revolution-populi,Revolution Populi,RVP,0,False,False,token
bnv-benative,BeNative,BNV,0,False,False,token
fap-fapcoin,FAPcoin,FAP,0,False,False,token
krm-karma,Karma,KRM,0,False,False,token
iqt-iquant,iQuant,IQT,0,False,False,token
sisa-sisa,SISA,SISA,0,False,False,token
fudd-dimoncoin,DimonCoin,FUDD,0,False,False,token
zengold-zengold,ZenGold,ZENGOLD,0,False,False,token
xaaveb-xaaveb,xAAVEb,XAAVEB ,0,False,False,token
dun-dune,Dune,DUN,0,False,False,coin
hdlb-hodl-bucks,HODL Bucks,HDLB,0,False,False,token
crs-crypto-rewards-studio,Crypto Rewards Studio,CRS,0,False,False,token
taco-tacos,Tacos,TACO,0,False,False,token
sxut-spectreai-utility-token,Spectre.ai Utility Token,SXUT,0,False,False,token
ltg-litecoin-gold,LiteCoin Gold,LTG,0,False,False,token
nimfa-nimfamoney,Nimfamoney,NIMFA,0,False,False,token
cld-cloud,Cloud,CLD,0,False,False,token
neog-neo-gold,NEO GOLD,NEOG,0,False,False,token
sxdt-spectreai-dividend-token,Spectre.ai Dividend Token,SXDT,0,False,False,token
grx-gold-reward-token,GOLD Reward Token,GRX,0,False,False,token
wtf-walnutfinance,Walnut.finance,WTF,0,False,False,token
lev-leverj,Leverj,LEV,0,False,False,token
cht-crypto-heroes-token,Crypto Heroes Token,CHT,0,False,False,token
dby-dobuy,Dobuy,DBY,0,False,False,token
esc-escroco,Escroco,ESC,0,False,False,token
btca-bitair,Bitair,BTCA,0,False,False,token
ctat-cryptassist,Cryptassist,CTAT,0,False,False,token
mvc-maverick-chain,Maverick Chain,MVC,0,False,False,token
gaze-gazetv,GazeTV,GAZE,0,False,False,token
cefs-cryptopiafeeshares,CryptopiaFeeShares,CEFS,0,False,False,token
karma-karma-dao,Karma DAO,KARMA,0,False,False,token
sendwhale-sendwhale,SendWhale,SENDWHALE,0,False,False,token
dim-dimcoin,DIMCOIN,DIM,0,False,False,token
fdx-fidentiax,FidentiaX,FDX,0,False,False,token
cfun-cfun,CFun,CFUN,0,False,False,token
vzt-vezt,Vezt,VZT,0,False,False,token
pib-passive-income-bot,Passive Income Bot,PIB,0,False,False,token
prps-purpose,Purpose,PRPS,0,False,False,token
plc-pluscoin,PlusCoin,PLC,0,False,False,token
trop-interop,Interop,TROP,0,False,False,token
xid-sphre-air,Sphere Identity,XID,0,False,False,token
stxym-stakedxym,stakedXYM,STXYM,0,False,False,token
qube-qube,Qube,QUBE,0,False,False,token
bbt-blockbase,BlockBase,BBT,0,False,False,token
hac-hackspace-capital,Hackspace Capital,HAC,0,False,False,token
arct-arbitragect,ArbitrageCT,ARCT,0,False,False,token
bte-bitserial,BitSerial,BTE,0,False,False,token
mcbase-mcbase-finance,McBase Finance,MCBASE,0,False,False,token
edt-etherdelta-token,EtherDelta Token,EDT,0,False,False,token
donu-donu,Donu,DONU,0,False,False,coin
safecomet-safecomet,SafeComet,SAFECOMET,0,False,False,token
umc-universal-marketing-coin,Universal Marketing Coin,UMC,0,False,False,token
bkx-bankex,BANKEX,BKX,0,False,False,token
horse-ethorse,Ethouse,HORSE,0,False,False,token
dsc-live-swap-coin,Live Swap Coin,DSC,0,False,False,token
idxm-idex-membership,IDEX Membership,IDXM,0,False,False,token
llt-lltoken,LLToken,LLT,0,False,False,token
ean-eanto,EANTO,EAN,0,False,False,token
syfi-soft-yearn,Soft Yearn,SYFI,0,False,False,token
big-bigone-token,BigONE Token,ONE,0,False,False,token
cms-comsa-xem,COMSA [XEM],CMS,0,False,False,token
esg-empty-set-gold,Empty Set Gold,ESG,0,False,False,token
ugc-ugchain,ugChain,UGC,0,False,False,token
rebl-rebl,REBL,REBL,0,False,False,token
xfii-xfii,XFII,XFII,0,False,False,token
cms-comsa-eth,COMSA [ETH],CMS,0,False,False,token
ai-poly-ai,POLY AI,AI,0,False,False,token
ddam-decentralized-data-assets-management,Decentralized Data Assets Management,DDAM,0,False,False,token
rfy-rfyield-finance,RFYield Finance,RFY,0,False,False,token
at-aware,AWARE,AT,0,False,False,token
jigg-jiggly-finance,Jiggly Finance,JIGG,0,False,False,token
viu-viuly,Viuly,VIU,0,False,False,token
agi-singularitynet,Singularity NET,AGI,0,False,False,token
bfi-beflectfinance,Beflect.Finance,BFI,0,False,False,token
degens-degens,Degens,DEGENS,0,False,False,token
tbcc-tbcc-wallet,TBCC Wallet,TBCC,0,False,False,token
mot-olympus-labs,Olympus Labs,MOT,0,False,False,token
ohmc-ohmcoin,Ohmcoin,OHMC,0,False,False,coin
safeorbit-safeorbit,SafeOrbit,SAFEORBIT,0,False,False,token
bark-barking,Barking,BARK,0,False,False,token
ocean-burstocean,BurstOcean,OCEAN,0,False,False,token
dex-alphadex,AlphaDex,DEX,0,False,False,token
lex-lex4all,Lex4All,LEX,0,False,False,token
roz-rozeus,Rozeus,ROZ,0,False,False,token
xdt-xwc-dice-token,XWC Dice Token,XDT,0,False,False,token
dds-ddsstore,DDS.Store,DDS,0,False,False,token
chum-chumhum-finance,Chumhum Finance,CHUM,0,False,False,token
dudgx-dudgx,DudgX,DUDGX,0,False,False,coin
ccm100-ccminer,CCMiner,CCM100,0,False,False,token
vsn-vision,Vision,VSN,0,False,False,token
qbk-qibuck-asset,Qibuck Asset,QBK,0,False,False,token
crtm-corethum,Corethum,CRTM,0,False,False,token
ceds-cedars,CEDARS,CEDS,0,False,False,token
nftpunk-nftpunkfinance,NFTPunk.Finance,NFTPUNK,0,False,False,token
syax-staked-yaxis,Staked yAxis,SYAX,0,False,False,token
yel-yellow-token,Yellow Token,YEL,0,False,False,token
yfrb-yfrbfinance,yfrb.Finance,YFRB,0,False,False,token
mtm-mtmgaming,MTMGaming,MTM,0,False,False,token
ivy-ivy-mining,Ivy Mining,IVY,0,False,False,token
rbx-ripto-bux,Ripto Bux,RBX,0,False,False,token
e4row-e4row,E4ROW,E4ROW,0,False,False,token
coxst-coexistcoin,CoExistCoin,COXST,0,False,False,token
ebch-ebch,EBCH,EBCH,0,False,False,token
force-force-dao,Force DAO,FORCE,0,False,False,token
rmc-remicoin,Remicoin,RMC,0,False,False,token
sd-smart-dollar,Smart Dollar,SD,0,False,False,token
roc-rasputin-online-coin,Rasputin Online Coin,ROC,0,False,False,token
b-bankcoin,Bankcoin,B@,0,False,False,token
casino-casino,Casino,CASINO,0,False,False,token
rbc-robbocoach,RobboCoach,RBC,0,False,False,coin
bpc-bitpark-coin,Bitpark Coin,BPC,0,False,False,token
jns-janus,Janus,JNS,0,False,False,token
sift-smart-investment-fund-token,Smart Investment Fund Token,SIFT,0,False,False,token
dns-bitdns,BitDNS,DNS,0,False,False,token
cot-cosplay-token,Cosplay Token,COT,0,False,False,token
jtt-joytube-token,JoyTube Token,JTT,0,False,False,token
icoo-ico-openledger,ICO OpenLedger,ICOO,0,False,False,token
inpay-inpay,InPay,INPAY,0,False,False,token
rustbits-rustbits,Rustbits,RUSTBITS,0,False,False,token
xph-phantom,PHANTOM,XPH,0,False,False,coin
rbase-rbasefinance,rbase.finance,RBASE,0,False,False,token
rlx-relax-protocol,RELAX Protocol,RLX,0,False,False,token
dar-darcrus,Darcrus,DAR,0,False,False,token
md-moondayplus,MoonDayPlus,MD+,0,False,False,token
arc-arcade-token,Arcade Token,ARC,0,False,False,token
usdx-dollars,Dollars,USDX,0,False,False,token
jpyq-jpyq-stablecoin-by-q-dao-v10,JPYQ Stablecoin by Q DAO v1.0,JPYQ,0,False,False,token
wenlambo-wenlambo,Wenlambo,WENLAMBO,0,False,False,token
ett-encryptotel-waves,EncryptoTel [WAVES],ETT,0,False,False,token
tfc-triforce-protocol,Triforce Protocol,TFC,0,False,False,token
tiim-triipmiles,TriipMiles,TIIM,0,False,False,token
fxe-futurxe,FuturXe,FXE,0,False,False,token
guard-guard,Guard,GUARD,0,False,False,token
ctic3-coimatic-30,Coimatic 3.0,CTIC3,0,False,False,token
rebound-rebound,Rebound,REBOUND,0,False,False,token
chinu-chubby-inu,Chubby Inu,CHINU,0,False,False,token
crc-core-chip,Core-Chip,CRC,0,False,False,token
pct-percent,Percent,PCT,0,False,False,token
veth2-veth2,vEth2,VETH2,0,False,False,token
vrs-veros,Veros,VRS,0,False,False,token
uet-useless-ethereum-token,Useless Ethereum Token,UET,0,False,False,token
fxt-fxt-token,FXT Token,FXT,0,False,False,token
biteur-biteur,bitEUR,BITEUR,0,False,False,token
dibc-dibcoin,DIBCOIN,DIBC,0,False,False,token
exn-exchangen,ExchangeN,EXN,0,False,False,token
gneiss-gneiss,Gneiss,GNEISS,0,False,False,token
obic-obic,OBIC,OBIC,0,False,False,token
bln-bolenum,Bolenum,BLN,0,False,False,token
300-300-token,300 Token,300,0,False,False,token
eyes-eyes-protocol,EYES Protocol,EYES,0,False,False,token
ereal-ereal,eREAL,EREAL,0,False,False,token
up-up-token,UP Token,UP,0,False,False,token
vestx-vestxcoin,VestxCoin,VESTX,0,False,False,coin
ice-idice,iDice,ICE,0,False,False,token
twee-tweebaa,Tweebaa,TWEE,0,False,False,token
prqboost-parsiq-boost,Parsiq Boost,PRQBOOST,0,False,False,token
bitgold-bitgold,bitGold,BITGOLD,0,False,False,token
strng-stronghold,StrongHold,STRNG,0,False,False,token
eagle-eaglecoin,EagleCoin,EAGLE,0,False,False,token
bitsilver-bitsilver,bitSilver,BITSILVER,0,False,False,token
prc-partner,Partner,PRC,0,False,False,token
dalc-dalecoin,Dalecoin,DALC,0,False,False,token
bas-bitasean,BitAsean,BAS,0,False,False,token
egas-ethgas,ETHGAS,EGAS,0,False,False,token
brat-brother,BROTHER,BRAT,0,False,False,token
bitbtc-bitbtc,bitBTC,BITBTC,0,False,False,token
trdt-trident-group,Trident Group,TRDT,0,False,False,token
sdrn-senderon,Senderon,SDRN,0,False,False,token
nto-fujinto,Fujinto,NTO,0,False,False,token
ddf-digitaldevelopersfund,DigitalDevelopersFund,DDF,0,False,False,token
btsr-btsr,BTSR,BTSR,0,False,False,token
newb-newbium,Newbium,NEWB,0,False,False,token
hero-sovereign-hero,Sovereign Hero,HERO,0,False,False,token
uny-unity-ingot,Unity Ingot,UNY,0,False,False,token
rlt-roulettetoken,RouletteToken,RLT,0,False,False,token
ntwk-network-token,Network Token,NTWK,0,False,False,token
mor-mirror,Mirror,MOR,0,False,False,token
stonk-stonks,STONKS,STONK,0,False,False,token
blockpay-blockpay,BlockPay,BLOCKPAY,0,False,False,token
eot-eot-token,EOT Token,EOT,0,False,False,token
magi-magikarp-finance,Magikarp Finance,MAGI,0,False,False,token
trdl-strudel-finance,Strudel Finance,TRDL,0,False,False,token
dix-dix-asset,Dix Asset,DIX,0,False,False,token
func-funcoin,FUNCoin,FUNC,0,False,False,coin
dgn-diagon,Diagon,DGN,0,False,False,token
zcg-zlancer,Zlancer,ZCG,0,False,False,token
cim-coincome,COINCOME,CIM,0,False,False,coin
gdl-gondola-finance,Gondola Finance,GDL,0,False,False,token
oks-okschain,OksChain,OKS,0,False,False,token
wtt-giga-watt-token,Giga Watt Token,WTT,0,False,False,token
mbit-mbitbooks,MBitBooks,MBIT,0,False,False,coin
wgo-wavesgo,WavesGo,WGO,0,False,False,token
udai-unagii-dai,Unagii Dai,UDAI,0,False,False,token
goi-goforit-walkampwin,GoForIt Walk&Win,GOI,0,False,False,token
torj-torj-world,TORJ World,TORJ,0,False,False,token
btcx-bitscoin,BITSCOIN,BTCX,0,False,False,coin
pixeos-pixeos,PixEOS,PIXEOS,0,False,False,token
otx-octanox,Octanox,OTX,0,False,False,token
ebsp-ebsp-token,EBSP Token,EBSP,0,False,False,token
pos-postoken,PoSToken,POS,0,False,False,token
sgr-sugar-exchange,Sugar Exchange,SGR,0,False,False,token
xbl-billionaire-token,Billionaire Token,XBL,0,False,False,token
lips-lipchain,LIPCHAIN,LIPS,0,False,False,token
mne-minereum,Minereum,MNE,0,False,False,token
cfd-confido,Confido,CFD,0,False,False,token
ieth-iethereum,iEthereum,IETH,0,False,False,token
tkr-cryptoinsight,CryptoInsight,TKR,0,False,False,token
ebet-ethbet,EthBet,EBET,0,False,False,token
cgb-crypto-global-bank,Crypto Global Bank,CGB,0,False,False,token
idl-idl-token,IDL Token,IDL,0,False,False,token
bac-bowl-a-coin,Bowl A Coin,BAC,0,False,False,token
skin-skincoin,SkinCoin,SKIN,0,False,False,token
lnk-link-platform,Link Platform,LNK,0,False,False,token
fz-frozencoin-network,Frozencoin Network,FZ,0,False,False,token
ttm-to-the-moon,To The Moon,TTM,0,False,False,token
strc-starcredits,StarCredits,STRC,0,False,False,token
kper-kper-network,Kper Network,KPER,0,False,False,token
polymoon-polymoon,PolyMoon,POLYMOON,0,False,False,token
dsc-data-saver-coin,Data Saver Coin,DSC,0,False,False,coin
mbi-monster-byte,Monster Byte,MBI,0,False,False,token
ace-ace-tokenstars,ACE (TokenStars),ACE,0,False,False,token
trct-tracto,Tracto,TRCT,0,False,False,token
sbs-staysbase,StaysBASE,SBS,0,False,False,token
fuck-fucktoken,FuckToken,FUCK,0,False,False,token
mrt-miners-reward-token,Miners' Reward Token,MRT,0,False,False,token
kbr-kubera-coin,Kubera Coin,KBR,0,False,False,token
cpay-cryptopay,Cryptopay,CPAY,0,False,False,token
ats-authorship,Authorship,ATS,0,False,False,token
mvp-mvp,MVP,MVP,0,False,False,token
ocl-oceanlab,Oceanlab,OCL,0,False,False,token
spring-springrole,SpringRole,SPRING,0,False,False,token
cft-cryptoforecast,CryptoForecast,CFT,0,False,False,token
eurt-euro-ritva-token,Euro Ritva Token,EURT,0,False,False,token
kln-kolion,Kolion,KLN,0,False,False,token
epy-emphy,Emphy,EPY,0,False,False,token
bcr-bankcoin-reserve,Bankcoin Reserve,BCR,0,False,False,coin
acc-accelerator-network,Accelerator Network,ACC,0,False,False,token
smpl-smpl-foundation,SMPL Foundation,SMPL,0,False,False,token
hue-hue,Hue,HUE,0,False,False,token
zfl-zuflo-coin,Zuflo Coin,ZFL,0,False,False,token
exnx-exenox-mobile,Exenox Mobile,EXNX,0,False,False,token
fyn-fundyourselfnow,FundYourselfNow,FYN,0,False,False,token
peer-unilord,Unilord,PEER,0,False,False,token
meta-the-metaonez,The MetaONEz,META,0,False,False,token
fla-fiola,Fiola,FLA,0,False,False,token
gjc-global-jobcoin,Global Jobcoin,GJC,0,False,False,token
gim-gimli,Gimli,GIM,0,False,False,token
flik-flik,FLiK,FLIK,0,False,False,token
ctx-cartaxi-token,CarTaxi Token,CTX,0,False,False,token
ndc-neverdie,NEVERDIE,NDC,0,False,False,token
cnrg-cryptoenergy,CryptoEnergy,CNRG,0,False,False,token
rkc-royal-kingdom-coin,Royal Kingdom Coin,RKC,0,False,False,token
umc-umbrella-coin,Umbrella Coin,UMC,0,False,False,token
riya-etheriya,Etheriya,RIYA,0,False,False,token
sifi-simian-finance,Simian Finance,SIFI,0,False,False,token
mcap-mcap,MCAP,MCAP,0,False,False,token
armx-armx-unidos,Armx Unidos,ARMX,0,False,False,token
stu-bitjob,bitJob,STU,0,False,False,token
fotc-forte-coin,Forte Coin,FOTC,0,False,False,token
efyt-ergo,Ergo,ERG,0,False,False,token
smart-smartbillions,SmartBillions,SMART,0,False,False,token
etbs-ethbits,Ethbits,ETBS,0,False,False,token
good-goodomy,Goodomy,GOOD,0,False,False,token
eltcoin-eltcoin,ELTCOIN,ELTCOIN,0,False,False,token
apx-apx,APX,APX,0,False,False,token
ping-cryptoping,CryptoPing,PING,0,False,False,token
crypl-cryptolandy,Cryptolandy,CRYPL,0,False,False,token
evc-eco-value-coin,Eco Value Coin,EVC,0,False,False,token
coy-coinanalyst,CoinAnalyst,COY,0,False,False,token
real-real,REAL,REAL,0,False,False,token
qvt-qvolta,Qvolta,QVT,0,False,False,token
zwx-ziwax,Ziwax,ZWX,0,False,False,token
exp-exchange-payment-coin,Exchange Payment Coin,EXP,0,False,False,token
mbrs-embers,Embers,MBRS,0,False,False,token
erc20-erc20,ERC20,ERC20,0,False,False,token
wand-wandx,WandX,WAND,0,False,False,token
frd-farad,Farad,FRD,0,False,False,token
sta-starta,Starta,STA,0,False,False,token
aht-bowhead,Bowhead,AHT,0,False,False,token
tks-tokes,Tokes,TKS,0,False,False,token
drp-dcorp,DCORP,DRP,0,False,False,token
ebtc-ebitcoin,eBitcoin,EBTC,0,False,False,token
cdx-network,CDX Network,CDX,0,False,False,token
emv-ethereum-movie-venture,Ethereum Movie Venture,EMV,0,False,False,token
aura-aurora-dao,Aurora DAO,AURA,0,False,False,token
pdc-project-decorum,Project Decorum,PDC,0,False,False,token
dgpt-digipulse,DigiPulse,DGPT,0,False,False,token
sss-sharechain,Sharechain,SSS,0,False,False,token
ctpl-cultiplan,Cultiplan,CTPL,0,False,False,token
bbt-bitboost,BitBoost,BBT,0,False,False,token
b2b-b2bx,B2BX,B2B,0,False,False,token
crb-creditbit,Creditbit,CRB,0,False,False,token
fnsp-finswap,Finswap,FNSP,0,False,False,token
pshp-payship,Payship,PSHP,0,False,False,token
pgl-prospectors-gold,Prospectors Gold,PGL,0,False,False,token
svn-7finance,7Finance,SVN,0,False,False,token
q8e20-q8e20-token,Q8E20 Token,Q8E20,0,False,False,token
qwark-qwark,Qwark,QWARK,0,False,False,token
pix-lampix,Lampix,PIX,0,False,False,token
fnx-financex-token,FinanceX token,FNX,0,False,False,token
astro-astro,Astro,ASTRO,0,False,False,token
tsc-time-space-chain,Time Space Chain,TSC,0,False,False,coin
luck-lady-luck,Lady Luck,LUCK,0,False,False,token
vlo-velo-token,VELO Token,VLO,0,False,False,token
cpte-crypto-puzzles,Crypto Puzzles,CPTE,0,False,False,token
bon-bonpay,Bonpay,BON,0,False,False,token
liqlo-liquid-lottery-rtc,Liquid Lottery RTC,LIQLO,0,False,False,token
myu-myubi,Myubi,MYU,0,False,False,coin
vaultz-vaultz,Vaultz,VAULTZ,0,False,False,token
pra-prochain,ProChain,PRA,0,False,False,token
cbs3-crypto-bits,Crypto Bits,CBS3,0,False,False,token
tie-tiesdb,Ties.DB,TIE,0,False,False,token
pazzy-pazzy,Pazzy,PAZZY,0,False,False,token
toad-toadnetwork,TOAD.Network,TOAD,0,False,False,token
blinky-blinky-bob,Blinky Bob,BLINKY,0,False,False,token
uqc-uquid-coin,Uquid Coin,UQC,0,False,False,token
stakd-stakd-finance,Stakd Finance,STAKD,0,False,False,token
bundb-unidexbot-bsc,UniDexBot BSC,BUNDB,0,False,False,token
wxbtc-wrapped-xbtc,Wrapped xBTC,WXBTC,0,False,False,token
aim-ai-mining,AI Mining,AIM,0,False,False,token
cmdx-cmdx,CMDX,CMDX,0,False,False,token
alt-altcoin,Altcoin,ALT,0,False,False,token
ecob-ecobit,Ecobit,ECOB,0,False,False,token
supt-super-trip-chain,Super Trip Chain,SUPT,0,False,False,token
kam-bitkam,BitKAM,KAM,0,False,False,token
hkn-hacken,Hacken,HKN,0,False,False,token
kreds-kreds,Kreds,KREDS,0,False,False,coin
eer-ethereum-erush,Ethereum eRush,EER,0,False,False,token
pkp-pikto-group,Pikto Group,PKP,0,False,False,token
ufr-upfiring,Upfiring,UFR,0,False,False,token
obits-obits,OBITS,OBITS,0,False,False,token
cat-blockcat,BlockCAT,CAT,0,False,False,token
pfr-payfair,Payfair,PFR,0,False,False,token
yyfi-yyfiprotocol,YYFI.Protocol,YYFI,0,False,False,token
bitusd-bitusd,bitUSD,BITUSD,0,False,False,token
gold-cryptogalaxy,CryptoGalaxy,GOLD,0,False,False,coin
gmt-mercury-protocol,Mercury Protocol,GMT,0,False,False,token
oct-oraclechain,OracleChain,OCT,0,False,False,token
cag-change,Change,CAG,0,False,False,token
setc-setc,sETC,SETC,0,False,False,token
spf-sportyco,SportyCo,SPF,0,False,False,token
poll-clearpoll,ClearPoll,POLL,0,False,False,token
bcy-bitcrystals,BitCrystals,BCY,0,False,False,token
xrl-rialto,Rialto,XRL,0,False,False,token
icos-icos,ICOS,ICOS,0,False,False,token
csno-bitdice,BitDice,CSNO,0,False,False,token
wsdoge-doge-of-woof-street,Doge of Woof Street,WSDOGE,0,False,False,token
fldc-foldingcoin,FoldingCoin,FLDC,0,False,False,token
soar-soarcoin,Soarcoin,SOAR,0,False,False,token
pbl-publica,Publica,PBL,0,False,False,token
qau-quantum,Quantum,QAU,0,False,False,token
defis-piedao-defi-small-cap,PieDAO DEFI Small Cap,DEFI+S,0,False,False,token
bq-bitqy,bitqy,BQ,0,False,False,token
lct-lendconnect,LendConnect,LCT,0,False,False,token
port-packageportal,PackagePortal,PORT,0,False,False,token
rzb-rizubot,Rizubot,RZB,0,False,False,token
cred-verify,Verify,CRED,0,False,False,token
incnt-incent,Incent,INCNT,0,False,False,token
thc-thc,THC,THC,0,False,False,coin
bliq-bliquid,Bliquid,BLIQ,0,False,False,token
elix-elixir,Elixir,ELIX,0,False,False,token
dtb-databits,Databits,DTB,0,False,False,token
aix-aigang,Aigang,AIX,0,False,False,token
myb-mybit,MyBit,MYB,0,False,False,token
otn-open-trading-network,Open Trading Network,OTN,0,False,False,token
free-anti-lockdown,Anti-Lockdown,FREE,0,False,False,token
rc-russellcoin,RussellCoin,RC,0,False,False,coin
acryl-acryl,Acryl,ACRYL,0,False,False,coin
qun-qunqun,QunQun,QUN,0,False,False,token
hdg-hedge,Hedge,HDG,0,False,False,token
dxh-daxhund,Daxhund,DXH,0,False,False,token
hpot-hash-pot,Hash Pot,HPOT,0,False,False,token
prg-paragon,Paragon,PRG,0,False,False,token
tgt-target-coin,Target Coin,TGT,0,False,False,token
life-life,LIFE,LIFE,0,False,False,token
cscj-csc-jackpot,CSC JACKPOT,CSCJ,0,False,False,token
nxc-nexium,Nexium,NXC,0,False,False,token
cvl-civil,Civil,CVL,0,False,False,token
dbet-decentbet,DecentBet,DBET,0,False,False,token
ift-investfeed,InvestFeed,IFT,0,False,False,token
rvt-rivetz,Rivetz,RVT,0,False,False,token
xnn-xenon,Xenon,XNN,0,False,False,token
arn-aeron,Aeron,ARN,0,False,False,token
bot-bodhi,Bodhi,BOT,0,False,False,token
